,carname,starttime,endtime,startlat,startlon,endlat,endlon,timeintrip,dist,year,week,h3_O,h3_D,Month,Date,Year_1,Hour
45816,02LTK8y/kjJxskvludZIlBCNk4Q,2022-03-28 08:05:55,2022/03/28 08:18:55,13.7300566309063,100.536750437041,13.7604812899277,100.542472700093,780,3466.0,2022,169,8864a4b141fffff,8864a4b165fffff,3,2022/03/28,2022,8
45819,8HSIIElBePytk5FXkM+mgJ4vqks,2022-03-28 08:22:05,2022/03/28 08:30:12,13.7393155437434,100.543048011964,13.7496816220913,100.542971294807,487,2612.0,2022,169,8864a4b169fffff,8864a4b161fffff,3,2022/03/28,2022,8
45820,fhD8O/SxAjVawftj/e6t3x37EIE,2022-03-28 08:12:27,2022/03/28 08:52:05,13.7474536826038,100.523444949816,13.6852062623989,100.544706216767,2378,8715.0,2022,169,8864a4b10dfffff,8864a4b301fffff,3,2022/03/28,2022,8
45832,FzqBSqlWNUWKB0twyf2crswgVYA,2022-03-28 08:39:35,2022/03/28 08:47:35,13.7436170376851,100.520185644661,13.7481132355063,100.52111956295,480,2040.0,2022,169,8864a4b101fffff,8864a4b105fffff,3,2022/03/28,2022,8
45837,v/EQmj5FVNJDAp+C6CBrXVntVqQ,2022-03-28 07:09:20,2022/03/28 07:36:20,13.7312008431406,100.533750424855,13.7179716368647,100.516684763278,1620,2953.0,2022,169,8864a4b141fffff,8864a4b15dfffff,3,2022/03/28,2022,7
45844,Ad1a8TWaN25vB8q2wwrhHSg1THQ,2022-03-28 08:55:47,2022/03/28 09:02:47,13.7387891513993,100.539419826285,13.743874785913,100.543916568876,420,2268.0,2022,169,8864a4b145fffff,8864a4b169fffff,3,2022/03/28,2022,8
45846,FgaBhWr5JMzy87voGy6JzMPDYBw,2022-03-28 08:23:12,2022/03/28 08:42:12,13.7388315169829,100.546811091989,13.7796014813278,100.55625815902,1140,5474.0,2022,169,8864a4b169fffff,8864a4ba55fffff,3,2022/03/28,2022,8
45863,ngKFwPlU9Q5NYKLGUGwzHOvXjHs,2022-04-04 07:14:06,2022/04/04 07:39:39,13.7423582655662,100.547290633773,13.7516362164734,100.531447415134,1533,2556.0,2022,170,8864a4b169fffff,8864a4b163fffff,4,2022/04/04,2022,7
45864,YkSgOzGgVhjEwhw/u4CQtN2W2SY,2022-04-04 07:57:51,2022/04/04 08:19:08,13.7460732053908,100.51944329576,13.7269461253806,100.560294263898,1277,7396.0,2022,170,8864a4b101fffff,8864a48499fffff,4,2022/04/04,2022,7
45866,Sitpet8EsGENAJke8LW4RkpHOko,2022-04-04 08:29:21,2022/04/04 08:48:16,13.7302289860959,100.536826141926,13.7130517037611,100.583461254418,1135,5924.0,2022,170,8864a4b141fffff,8864a484ddfffff,4,2022/04/04,2022,8
45870,hbQwRyA2KnG+5s9SQQopjofBNWY,2022-04-04 07:54:40,2022/04/04 08:17:40,13.731203262611,100.533014122858,13.7639553575461,100.537637373536,1380,4365.0,2022,170,8864a4b141fffff,8864a4b12dfffff,4,2022/04/04,2022,7
45879,3nyPEyMUo/wFQJezXehKxzlaVc0,2022-04-04 07:05:05,2022/04/04 07:28:39,13.7328047203759,100.533947317658,13.7174733067972,100.570727087051,1414,4519.0,2022,170,8864a4b147fffff,8864a484d3fffff,4,2022/04/04,2022,7
45886,8HSIIElBePytk5FXkM+mgJ4vqks,2022-04-04 08:11:02,2022/04/04 08:25:06,13.744735489845,100.54399868622,13.7551417405102,100.564699724673,844,3476.0,2022,170,8864a4b169fffff,8864a484b1fffff,4,2022/04/04,2022,8
45888,NouCOKft69Hfuup5CzmLMav1zi0,2022-04-04 08:12:21,2022/04/04 08:35:21,13.7437407745181,100.545514933122,13.7799279379338,100.521592982634,1380,6142.0,2022,170,8864a4b169fffff,8864a4b127fffff,4,2022/04/04,2022,8
45892,drjO9fJd9IqPgCLRga01mTgiR7o,2022-04-04 07:21:52,2022/04/04 07:51:58,13.730050678425,100.536747822487,13.7381049099684,100.512681847182,1806,3415.0,2022,170,8864a4b141fffff,8864a4b10bfffff,4,2022/04/04,2022,7
45893,MVysZEtZRx/H1eOcKkhF9KRK2iA,2022-04-04 07:01:57,2022/04/04 07:16:57,13.7345901457078,100.548042061267,13.7570243000458,100.520565768557,900,4959.0,2022,170,8864a48493fffff,8864a4b12bfffff,4,2022/04/04,2022,7
45899,9hNoIlz+kPpO+lMiGg3tGWPZMIE,2022-04-04 07:55:29,2022/04/04 08:13:29,13.7249839342188,100.547695039428,13.7532654726181,100.531505474769,1080,5406.0,2022,170,8864a4b14dfffff,8864a4b163fffff,4,2022/04/04,2022,7
45911,ZElqXzhLH7Pk7FQvCHZSiLcSLhk,2022-04-04 08:09:36,2022/04/04 08:28:07,13.7457893026602,100.547994044753,13.7528251868393,100.549986024371,1111,1602.0,2022,170,8864a4b169fffff,8864a4b16dfffff,4,2022/04/04,2022,8
45917,FzqBSqlWNUWKB0twyf2crswgVYA,2022-04-04 08:00:06,2022/04/04 08:08:07,13.7432749853236,100.520076035041,13.7544573444885,100.528335803757,481,1887.0,2022,170,8864a4b101fffff,8864a4b163fffff,4,2022/04/04,2022,8
45918,ZdS8eGNcafBlz94IAdBJqPs0090,2022-04-04 08:16:13,2022/04/04 08:21:14,13.748991637043,100.517046244194,13.7566470831871,100.509615309749,301,1769.0,2022,170,8864a4b101fffff,8864a4b13dfffff,4,2022/04/04,2022,8
45933,4fQgHNWgR4a9lvnRo0B4IjkPxZw,2022-04-04 08:59:38,2022/04/04 09:26:38,13.732040696542,100.530982784507,13.7677234395829,100.485355104789,1620,7964.0,2022,170,8864a4b147fffff,8864a4bad9fffff,4,2022/04/04,2022,8
45941,j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-04-04 08:02:21,2022/04/04 08:15:21,13.7430125633919,100.549647520614,13.7241457069318,100.538348278307,780,3523.0,2022,170,8864a4b169fffff,8864a4b149fffff,4,2022/04/04,2022,8
45947,Rg6W8Y+FLNWYVyZj2DSdeEcR6TE,2022-04-04 08:41:38,2022/04/04 08:53:43,13.7402099938355,100.529816834756,13.7548554711754,100.527228209401,725,2001.0,2022,170,8864a4b147fffff,8864a4b129fffff,4,2022/04/04,2022,8
45975,FzqBSqlWNUWKB0twyf2crswgVYA,2022-04-11 08:27:49,2022/04/11 08:42:48,13.7346285377423,100.547480583784,13.7456330107823,100.534094204628,899,2693.0,2022,171,8864a48493fffff,8864a4b16bfffff,4,2022/04/11,2022,8
45976,FzqBSqlWNUWKB0twyf2crswgVYA,2022-04-11 08:46:48,2022/04/11 08:53:48,13.7445095501209,100.523012604817,13.7496894896947,100.542905959492,420,3031.0,2022,171,8864a4b10dfffff,8864a4b161fffff,4,2022/04/11,2022,8
45982,HJuARtWCzoddtiKFjhfRd0l+KJM,2022-04-11 08:07:08,2022/04/11 08:24:08,13.7330147833841,100.529126356443,13.713062307874,100.583050679839,1020,6219.0,2022,171,8864a4b147fffff,8864a484ddfffff,4,2022/04/11,2022,8
45999,YbFcL9j7E2GnvuWKB5/wEXdnKfE,2022-04-11 08:34:47,2022/04/11 08:41:47,13.7431332561367,100.547406558518,13.750340426263,100.541091066954,420,1491.0,2022,171,8864a4b169fffff,8864a4b161fffff,4,2022/04/11,2022,8
46022,s/UlSXftPtgiH2CnQGUXuvG5uKg,2022-04-11 08:28:12,2022/04/11 08:36:52,13.7453658224461,100.535549223475,13.7547162800747,100.52761242503,520,1686.0,2022,171,8864a4b16bfffff,8864a4b129fffff,4,2022/04/11,2022,8
46024,u0pi/I2bmGhdZmR3YS1EszCYoOg,2022-04-11 08:10:27,2022/04/11 08:39:27,13.7431416198965,100.549558728397,13.7266453078987,100.528040844571,1740,3944.0,2022,171,8864a4b169fffff,8864a4b143fffff,4,2022/04/11,2022,8
46026,W4MMw0iBSAF7cl08W5LNeLPSNac,2022-04-11 07:33:13,2022/04/11 08:37:55,13.7336070123465,100.538155731734,13.7766312978988,100.479155142173,3882,13132.0,2022,171,8864a4b145fffff,8864a4badbfffff,4,2022/04/11,2022,7
46029,+JxpoiO3tGKsNsy62CvPPKMbMWc,2022-04-11 08:08:22,2022/04/11 08:16:22,13.7322653493471,100.53387030091,13.7378015818116,100.516020415518,480,2244.0,2022,171,8864a4b141fffff,8864a4b10bfffff,4,2022/04/11,2022,8
46031,9zFN58vO5HV8XI8yIdvrjNj7nso,2022-04-11 08:34:55,2022/04/11 08:51:41,13.7397657649845,100.549314267512,13.7612498753373,100.542480147345,1006,3319.0,2022,171,8864a4b169fffff,8864a4ba5bfffff,4,2022/04/11,2022,8
46032,YkSgOzGgVhjEwhw/u4CQtN2W2SY,2022-04-11 07:44:37,2022/04/11 08:35:32,13.7331593,100.5381339,13.7070962991842,100.601090330048,3055,8183.0,2022,171,8864a4b145fffff,8864a486b5fffff,4,2022/04/11,2022,7
46039,hbQwRyA2KnG+5s9SQQopjofBNWY,2022-04-11 07:40:33,2022/04/11 07:55:33,13.7312297385428,100.533752969244,13.7529792609884,100.531624000017,900,2959.0,2022,171,8864a4b141fffff,8864a4b163fffff,4,2022/04/11,2022,7
46041,0oPp9JXubrnvKnn2CKur7B7DpkY,2022-04-11 08:23:10,2022/04/11 09:56:10,13.7471649453467,100.525635668444,13.8874484290524,100.450179028278,5580,24031.0,2022,171,8864a4b10dfffff,8864a4b8b5fffff,4,2022/04/11,2022,8
46042,5BFmiUqonlyrvSPZBBDROEyqxzs,2022-04-11 07:51:34,2022/04/11 08:03:34,13.7401846094787,100.519630079397,13.7274785767364,100.493584155341,720,4686.0,2022,171,8864a4b109fffff,8864a4b025fffff,4,2022/04/11,2022,7
46050,oumuksipIjQGiElR7U5eqvYpFfU,2022-04-11 07:47:57,2022/04/11 07:56:02,13.7256800851892,100.550303754446,13.7224421593338,100.553870461649,485,696.0,2022,171,8864a4849bfffff,8864a4849bfffff,4,2022/04/11,2022,7
46057,j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-04-11 08:13:50,2022/04/11 08:22:50,13.7428773575039,100.549594343028,13.7512378939024,100.531398954878,540,2656.0,2022,171,8864a4b169fffff,8864a4b163fffff,4,2022/04/11,2022,8
46061,sF6k0u0NCAgVF7JwJUSBH2a/0Fo,2022-04-11 07:01:17,2022/04/11 07:26:17,13.7356287743049,100.524862878239,13.7874022822231,100.573792058477,1500,7814.63880017669,2022,171,8864a4b109fffff,8864a4ba45fffff,4,2022/04/11,2022,7
46069,SZn6cjIKK2uYLVATOC2hRcTKvr4,2022-04-11 07:57:28,2022/04/11 08:37:55,13.7428230222556,100.529690543459,13.7499291661796,100.478666038365,2427,8431.0,2022,171,8864a4b10dfffff,8864a4b1e9fffff,4,2022/04/11,2022,7
46075,zi6OXSezlu5qen77RdN2jnbfsuY,2022-04-11 08:00:49,2022/04/11 08:07:49,13.7407948224852,100.543304326035,13.7305311643678,100.534255662475,420,2691.0,2022,171,8864a4b169fffff,8864a4b141fffff,4,2022/04/11,2022,8
46084,FzqBSqlWNUWKB0twyf2crswgVYA,2022-04-18 08:32:48,2022/04/18 08:40:48,13.7391995756022,100.546873770251,13.7443338023416,100.541142225466,480,1182.0,2022,172,8864a4b169fffff,8864a4b169fffff,4,2022/04/18,2022,8
46086,4R6VSexyA6OyhSfr+xrG7YFf16E,2022-04-18 08:02:19,2022/04/18 08:09:19,13.7427348940141,100.535448008382,13.7562288130422,100.523177180303,420,3982.0,2022,172,8864a4b16bfffff,8864a4b105fffff,4,2022/04/18,2022,8
46096,D/LDi3uJoIjn70JZLzz017u/Qa8,2022-04-18 08:01:17,2022/04/18 08:14:17,13.7472516936854,100.524780844091,13.7404489781604,100.505507657703,780,2836.0,2022,172,8864a4b10dfffff,8864a4b11dfffff,4,2022/04/18,2022,8
46106,cvTXYgFRB1rPh/JVr3V8Sxg3gXo,2022-04-18 07:09:27,2022/04/18 08:20:28,13.7371198146141,100.550725331774,13.8017513168645,100.553060681104,4261,8945.0,2022,172,8864a48493fffff,8864a4ba07fffff,4,2022/04/18,2022,7
46109,j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-04-18 07:54:38,2022/04/18 08:10:38,13.7422927127675,100.54980382281,13.7291333801589,100.537355619089,960,2872.0,2022,172,8864a4b169fffff,8864a4b141fffff,4,2022/04/18,2022,7
46125,DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-04-18 08:03:08,2022/04/18 08:18:08,13.734094,100.5383527,13.7204128979394,100.558854787515,900,3318.0,2022,172,8864a4b145fffff,8864a4b325fffff,4,2022/04/18,2022,8
46133,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-04-18 07:11:43,2022/04/18 07:27:26,13.7439119461547,100.540056090846,13.7597675,100.5080705,943,4701.0,2022,172,8864a4b16bfffff,8864a4b13dfffff,4,2022/04/18,2022,7
46135,XUwqacpC9Lo6ogAi3RXv4uuguBI,2022-04-18 07:39:39,2022/04/18 08:14:39,13.7312717405896,100.53375666774,13.6788190037816,100.503211181521,2100,11023.0,2022,172,8864a4b141fffff,8864a4b045fffff,4,2022/04/18,2022,7
46136,Jj0fxjcxOZdRk5mHckbe8SEWFRo,2022-04-18 07:37:24,2022/04/18 07:44:24,13.7296679227292,100.536436278344,13.7289524823638,100.528442894007,420,2683.0,2022,172,8864a4b141fffff,8864a4b143fffff,4,2022/04/18,2022,7
46137,Jj0fxjcxOZdRk5mHckbe8SEWFRo,2022-04-18 08:04:42,2022/04/18 08:47:43,13.7341239974119,100.538520347391,13.6860379507537,100.54799362675,2581,6104.0,2022,172,8864a4b145fffff,8864a4b301fffff,4,2022/04/18,2022,8
46145,pfmJE+AxHlNbR6Nxhn9t3sDGx7k,2022-04-18 07:05:49,2022/04/18 07:16:49,13.7466410068404,100.528033681922,13.75893005077,100.542455425959,660,3611.0,2022,172,8864a4b10dfffff,8864a4b165fffff,4,2022/04/18,2022,7
46151,WftdeUr1Q69BcPY+wkMuFV5peB8,2022-04-18 07:10:29,2022/04/18 07:18:30,13.7330850922614,100.53795127899,13.7404316975321,100.515875802661,481,3246.0,2022,172,8864a4b145fffff,8864a4b10bfffff,4,2022/04/18,2022,7
46154,J/p8pYobaDmF/aySYOCcTtKloMA,2022-04-18 08:17:37,2022/04/18 08:25:37,13.7348820343176,100.538800328793,13.7305727219824,100.52743130991,480,1872.0,2022,172,8864a4b145fffff,8864a4b143fffff,4,2022/04/18,2022,8
46166,nTXP1qIiI6naX+cYW99zfX3vhFg,2022-04-25 08:28:42,2022/04/25 08:39:42,13.7357911875869,100.53425450819,13.747376911435,100.524186624219,660,2371.0,2022,173,8864a4b147fffff,8864a4b10dfffff,4,2022/04/25,2022,8
46170,hbQwRyA2KnG+5s9SQQopjofBNWY,2022-04-25 07:25:36,2022/04/25 07:48:28,13.7310977403851,100.537188280426,13.7668992256759,100.509302870248,1372,6133.0,2022,173,8864a4b141fffff,8864a4b135fffff,4,2022/04/25,2022,7
46172,UrUKHKMlwY9l2/2sK4KbktHQwh4,2022-04-25 07:12:43,2022/04/25 07:25:26,13.7482579426401,100.525205402163,13.7295102888546,100.536608307854,763,3235.0,2022,173,8864a4b10dfffff,8864a4b141fffff,4,2022/04/25,2022,7
46182,+JxpoiO3tGKsNsy62CvPPKMbMWc,2022-04-25 07:32:10,2022/04/25 07:41:46,13.7340046649676,100.534113699901,13.7404748528583,100.512297580336,576,2940.0,2022,173,8864a4b147fffff,8864a4b10bfffff,4,2022/04/25,2022,7
46192,eDC6/qwSouO9s6s98asWwrpQKnE,2022-04-25 08:27:08,2022/04/25 08:48:08,13.7311546577787,100.533126587346,13.7229000125951,100.55228796392,1260,2379.0,2022,173,8864a4b141fffff,8864a4849bfffff,4,2022/04/25,2022,8
46193,eDC6/qwSouO9s6s98asWwrpQKnE,2022-04-25 08:56:13,2022/04/25 10:01:08,13.7251142316492,100.552361340146,13.9278806731862,100.605826179321,3895,24090.0,2022,173,8864a4849bfffff,8864a48cb7fffff,4,2022/04/25,2022,8
46197,fhD8O/SxAjVawftj/e6t3x37EIE,2022-04-25 08:09:00,2022/04/25 08:22:20,13.7434116745212,100.546566493366,13.7216096134033,100.53059933166,800,3818.0,2022,173,8864a4b169fffff,8864a4b14bfffff,4,2022/04/25,2022,8
46200,DkRzwwaUEViDsXgi5lFZaCFiUZg,2022-04-25 07:19:59,2022/04/25 07:29:43,13.748618168253,100.540880252297,13.8009097852196,100.560487977167,584,6539.0,2022,173,8864a4b161fffff,8864a4ba05fffff,4,2022/04/25,2022,7
46206,FlAxTGE3jmt5TE8ilwcF/P2mWvg,2022-04-25 08:49:34,2022/04/25 09:16:42,13.7446933487049,100.530577512939,13.7561004117699,100.484700284079,1628,8276.0,2022,173,8864a4b10dfffff,8864a4b1edfffff,4,2022/04/25,2022,8
46208,j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-04-25 08:01:58,2022/04/25 08:12:58,13.7422196411614,100.549788079299,13.7302660202443,100.534880454331,660,2756.0,2022,173,8864a4b169fffff,8864a4b141fffff,4,2022/04/25,2022,8
46215,R2MHbgqGXCDY16u4+dUTDOuOc7s,2022-04-25 07:38:51,2022/04/25 07:46:51,13.7340223056392,100.5456732228,13.7274325182624,100.544661546073,480,2257.0,2022,173,8864a48493fffff,8864a4b14dfffff,4,2022/04/25,2022,7
46219,ZEADtPlV/8dwrraXlpFEfUpNRzo,2022-04-25 07:26:13,2022/04/25 07:37:13,13.7446813254492,100.518051420211,13.7361958606695,100.520121986209,660,1515.0,2022,173,8864a4b101fffff,8864a4b109fffff,4,2022/04/25,2022,7
46239,ELjngWcZcIAOE8qHaBiLWbdrknU,2022-04-25 08:21:30,2022/04/25 08:33:30,13.7410935016194,100.547029425645,13.7506061840487,100.539242913022,720,2108.0,2022,173,8864a4b169fffff,8864a4b161fffff,4,2022/04/25,2022,8
46243,/x0uZaEGRDH3vkH9K7o7yluCXnA,2022-04-25 07:38:59,2022/04/25 07:58:59,13.7285459188292,100.539354204953,13.7469761394737,100.575042555345,1200,6181.0,2022,173,8864a4b14dfffff,8864a48487fffff,4,2022/04/25,2022,7
46255,3i5BN7/kBsTKfCGsVYYsZCJuMGk,2022-05-02 07:06:50,2022/05/02 07:38:30,13.7320984736016,100.537573356721,13.6924335576851,100.607547289391,1900,9629.0,2022,174,8864a4b145fffff,8864a48687fffff,5,2022/05/02,2022,7
46257,E2s2qExY4kl/bKc/q1s8Dp+Ibhs,2022-05-02 08:08:40,2022/05/02 08:31:40,13.7451978667329,100.536163712396,13.7076448726236,100.600133846336,1380,9623.0,2022,174,8864a4b16bfffff,8864a486b5fffff,5,2022/05/02,2022,8
46267,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-05-02 07:29:25,2022/05/02 07:45:25,13.7342283680896,100.540694059883,13.7699414993503,100.49518075399,960,7773.0,2022,174,8864a4b145fffff,8864a4b137fffff,5,2022/05/02,2022,7
46290,u0pi/I2bmGhdZmR3YS1EszCYoOg,2022-05-02 08:32:56,2022/05/02 08:38:56,13.7470800652592,100.526141688353,13.7301123038066,100.5321752475,360,2834.0,2022,174,8864a4b10dfffff,8864a4b141fffff,5,2022/05/02,2022,8
46292,Je3Tkm4R6P2bgr7eDJemJAc2wp0,2022-05-02 07:37:38,2022/05/02 08:01:03,13.7328983785863,100.53787850373,13.7472334215483,100.605224345031,1405,9305.0,2022,174,8864a4b145fffff,8864a484e1fffff,5,2022/05/02,2022,7
46295,o+BixAXZpawvbmTNo56EprnIWk0,2022-05-02 07:27:09,2022/05/02 08:06:53,13.7480357957348,100.540786735661,13.7569090914493,100.498906660089,2384,5007.0,2022,174,8864a4b161fffff,8864a4b13bfffff,5,2022/05/02,2022,7
46296,j3+6vibpPG1bVAZnS8ZnKcKCuf8,2022-05-02 08:37:40,2022/05/02 09:30:36,13.7335423904936,100.528837149099,13.7428724557153,100.487110925733,3176,7324.0,2022,174,8864a4b147fffff,8864a4b113fffff,5,2022/05/02,2022,8
46298,PtmrvGkFPLZKfP0YMhDxQPmR9zA,2022-05-02 07:09:20,2022/05/02 07:20:20,13.7314018077005,100.537309482948,13.7532765997102,100.541747384879,660,2510.0,2022,174,8864a4b145fffff,8864a4b161fffff,5,2022/05/02,2022,7
46299,PtmrvGkFPLZKfP0YMhDxQPmR9zA,2022-05-02 07:41:20,2022/05/02 08:00:21,13.7301097840793,100.535412763059,13.7532244182792,100.541734846376,1141,4808.0,2022,174,8864a4b141fffff,8864a4b161fffff,5,2022/05/02,2022,7
46302,dGo9yVrZrc14WIKWvPbZZ7CJGik,2022-05-02 07:38:34,2022/05/02 08:01:34,13.7447983749664,100.539246776481,13.7655222470883,100.538210279167,1380,2880.0,2022,174,8864a4b16bfffff,8864a4ba5bfffff,5,2022/05/02,2022,7
46308,nTXP1qIiI6naX+cYW99zfX3vhFg,2022-05-02 07:52:36,2022/05/02 08:14:36,13.7414363587527,100.525643524793,13.7080393639331,100.539095074045,1320,4770.0,2022,174,8864a4b10dfffff,8864a4b323fffff,5,2022/05/02,2022,7
46314,Ad1a8TWaN25vB8q2wwrhHSg1THQ,2022-05-02 08:46:56,2022/05/02 08:57:21,13.7485858702061,100.523990309688,13.7782702767605,100.508516251468,625,4784.0,2022,174,8864a4b105fffff,8864a4bac9fffff,5,2022/05/02,2022,8
46320,IlBDiqY7sbwhxlOIZwrRSi7QDDs,2022-05-02 08:40:15,2022/05/02 08:46:11,13.740905,100.5174829,13.7365495876919,100.516024384543,356,1186.0,2022,174,8864a4b101fffff,8864a4b10bfffff,5,2022/05/02,2022,8
46325,XECFxrmRaMY69NbSaA0sc9kpwuo,2022-05-02 07:53:52,2022/05/02 08:02:52,13.7323482178122,100.530209521917,13.7458432146842,100.532945670298,540,2318.0,2022,174,8864a4b147fffff,8864a4b16bfffff,5,2022/05/02,2022,7
46326,XECFxrmRaMY69NbSaA0sc9kpwuo,2022-05-02 08:09:52,2022/05/02 08:30:53,13.7351756535199,100.524548530286,13.6955825209821,100.546656624487,1261,5564.0,2022,174,8864a4b109fffff,8864a4b305fffff,5,2022/05/02,2022,8
46331,vsY73O1DqHw/Nt3MCS05tItwAKQ,2022-05-02 08:18:39,2022/05/02 08:26:39,13.7441069718767,100.530489571108,13.7545952394777,100.527946538986,480,1861.0,2022,174,8864a4b10dfffff,8864a4b129fffff,5,2022/05/02,2022,8
46337,xjCtlybO/368ZvP+Mtawgax0Kus,2022-05-02 07:37:39,2022/05/02 08:08:03,13.7299257561287,100.535831432688,13.7716824021441,100.488205209717,1824,10481.0,2022,174,8864a4b141fffff,8864a4bad9fffff,5,2022/05/02,2022,7
46342,lJhjE6/ObBZ1Y89pAwXLmVk0VYs,2022-05-02 08:08:09,2022/05/02 08:41:36,13.7384300899323,100.549077438542,13.720821327334,100.494340895655,2007,7283.0,2022,174,8864a48493fffff,8864a4b025fffff,5,2022/05/02,2022,8
46375,PxD5mKVDqoqNNjT1lpogTs+B/AE,2022-05-09 08:10:41,2022/05/09 08:36:18,13.7449270845921,100.537678176797,13.7751220950957,100.562176544474,1537,5836.0,2022,175,8864a4b16bfffff,8864a4ba43fffff,5,2022/05/09,2022,8
46392,/vN1pV+FCnaQK8zqBiq00TgZ3f4,2022-05-09 07:21:34,2022/05/09 08:29:34,13.7416934183008,100.549683084897,13.7836819425656,100.613784887931,4080,11550.0,2022,175,8864a4b169fffff,8864a4858bfffff,5,2022/05/09,2022,7
46397,FzqBSqlWNUWKB0twyf2crswgVYA,2022-05-09 08:45:05,2022/05/09 08:53:05,13.7434000149574,100.520399868245,13.7506367144933,100.525011932539,480,2374.0,2022,175,8864a4b101fffff,8864a4b105fffff,5,2022/05/09,2022,8
46404,8HSIIElBePytk5FXkM+mgJ4vqks,2022-05-09 07:36:07,2022/05/09 07:45:50,13.7328942783106,100.53396015654,13.7561665023241,100.550424247436,583,4228.0,2022,175,8864a4b147fffff,8864a4b165fffff,5,2022/05/09,2022,7
46407,jMBDb4mBYg3gTwrn1fBm0myYPJk,2022-05-09 07:38:53,2022/05/09 07:55:51,13.7345599,100.5484844,13.7113201990533,100.526749432559,1018,4513.0,2022,175,8864a48493fffff,8864a4b337fffff,5,2022/05/09,2022,7
46418,XRSgF94+kwYKilYtuKSqZtwzOfo,2022-05-09 08:22:21,2022/05/09 08:28:07,13.7334129543571,100.527615461493,13.7476936670723,100.53098282013,346,1761.0,2022,175,8864a4b147fffff,8864a4b163fffff,5,2022/05/09,2022,8
46421,GnzKuM3sVJ9cdtcXakSLNRQIEpw,2022-05-09 08:12:05,2022/05/09 08:28:05,13.7417280616934,100.547221409067,13.7515820323022,100.531401561382,960,2971.0,2022,175,8864a4b169fffff,8864a4b163fffff,5,2022/05/09,2022,8
46425,ySQq59oNQ+kk5G1bx796QOjUQ7M,2022-05-09 08:45:43,2022/05/09 08:53:29,13.7300341016888,100.53569188456,13.719663967496,100.557835205967,466,2703.0,2022,175,8864a4b141fffff,8864a4b325fffff,5,2022/05/09,2022,8
46429,jvWVryJLG2pbQ4lXZrTfbxgPH7I,2022-05-09 07:04:09,2022/05/09 07:25:31,13.7300766609566,100.535599273376,13.7754974871758,100.564686545046,1282,7199.0,2022,175,8864a4b141fffff,8864a4ba4bfffff,5,2022/05/09,2022,7
46430,5BFmiUqonlyrvSPZBBDROEyqxzs,2022-05-09 07:25:48,2022/05/09 07:33:31,13.7332669007628,100.527973254872,13.748980725649,100.517076674496,463,2859.0,2022,175,8864a4b147fffff,8864a4b101fffff,5,2022/05/09,2022,7
46436,oqxUe20lnJYVAy2LypYTPcq6m1E,2022-05-09 07:30:13,2022/05/09 10:51:06,13.7444177677558,100.547746821148,13.692746719502,100.753169057533,12053,28285.0,2022,175,8864a4b169fffff,8864a495adfffff,5,2022/05/09,2022,7
46457,4YJo0RtgRIi1R9u7C3fF6xMJA4M,2022-05-16 07:13:38,2022/05/16 07:24:52,13.7420576594277,100.524415140663,13.7524545956019,100.571029580402,674,6614.0,2022,176,8864a4b10dfffff,8864a484bdfffff,5,2022/05/16,2022,7
46462,HLlaNiHAUasc3Rzps8qv9UyxD/Q,2022-05-16 08:44:16,2022/05/16 09:12:16,13.7464546591005,100.522618177647,13.7911159089077,100.541595188148,1680,5942.0,2022,176,8864a4b10dfffff,8864a4ba1dfffff,5,2022/05/16,2022,8
46466,VN/rqtTLpNsNEiST83hZi8eCNY0,2022-05-16 07:29:04,2022/05/16 08:19:38,13.7371703463454,100.539181640905,13.7258992819069,100.576482304622,3034,6472.0,2022,176,8864a4b145fffff,8864a484d7fffff,5,2022/05/16,2022,7
46479,h3Nh7nEXZ4dozXeAEnQO4ZbjeEc,2022-05-16 08:17:11,2022/05/16 08:27:11,13.7400408881675,100.546934772157,13.7559464831628,100.567217580141,600,5817.0,2022,176,8864a4b169fffff,8864a484b1fffff,5,2022/05/16,2022,8
46484,BGwpn3Sur0FdLudMdb2dde40TjU,2022-05-16 08:52:23,2022/05/16 10:54:50,13.7471342794072,100.544436032399,13.9643690807669,100.647204081196,7347,31265.0,2022,176,8864a4b161fffff,8864a48dbbfffff,5,2022/05/16,2022,8
46487,vcEFK6qLbpeJdIUQdVcJSlir6j8,2022-05-16 08:31:39,2022/05/16 09:48:31,13.740810625676,100.518072095777,13.6936648932634,100.749488682431,4612,31849.0,2022,176,8864a4b101fffff,8864a495a1fffff,5,2022/05/16,2022,8
46497,8bDqtwMMHvEdswSFCTyAAfBWdHc,2022-05-16 08:34:43,2022/05/16 09:06:43,13.7456292839358,100.530725317518,13.7423908724242,100.496007591673,1920,5412.0,2022,176,8864a4b10dfffff,8864a4b111fffff,5,2022/05/16,2022,8
46511,oXyiJBjY83RxCP5a2V9myq9aOCQ,2022-05-16 08:25:28,2022/05/16 09:06:50,13.7340023316464,100.545793016538,13.8377308137373,100.517058382491,2482,14708.0,2022,176,8864a48493fffff,8864a4b857fffff,5,2022/05/16,2022,8
